id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
293167,Kong: Skull Island,Action-Adventure-Fantasy,en,Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous primordial island.,71.14,Legendary Pictures-Tencent Pictures,3/8/17,185000000,566652812,118,Released,All hail the king,6.508,9374,Tom Hiddleston-Samuel L. Jackson-John Goodman-Brie Larson-Jing Tian-Toby Kebbell-John Ortiz-Corey Hawkins-Jason Mitchell-Shea Whigham-Thomas Mann-Terry Notary-John C. Reilly-Marc Evan Jackson-Eugene Cordero-MIYAVI-Will Brittain-Richard Jenkins-Allyn Rachel-Robert Taylor-James M. Connor-Thomas Middleditch-Brady Novak-Peter Karinen-Brian Sacca-Joshua Funk-Daniel F. Malone-Glenn Kiwi Hall-Garreth Hadfield-Shannon Brimelow-Jon Quested-Korey Williams-Dat Phan-Cynthy Wu-Beth Kennedy-Bryan Chojnowski-Nick Robinson-Kevin Kent-Erin Moriarty,vietnam veteran-1970s-monster-expedition-island-giant spider-giant monster-creature-spin off-u.s. soldier-giant animal-kaiju-aftercreditsstinger-giant ape-monster island-water buffalo-uncharted-monsterverse-king kong,/r2517Vz9EhDhj88qwbDVj8DCRZN.jpg,/nVodCGKYLpqNC8YwQAbivKlWCgZ.jpg,263115-305470-283995-315837-124905-337339-254-297762-395992-324552-282035-311324-281338-126889-315635-274857-335988-166426-330459-135397-284052
41513,The Smurfs,Animation-Family-Adventure-Comedy-Fantasy,en,When the evil wizard Gargamel chases the tiny blue Smurfs out of their village they tumble from their magical world and into ours -- in fact smack dab in the middle of Central Park. Just three apples high and stuck in the Big Apple the Smurfs must find a way to get back to their village before Gargamel tracks them down.,30.498,Columbia Pictures-Sony Pictures Animation-Kerner Entertainment Company,7/29/11,110000000,563749323,103,Released,Smurf Happens.,5.8,3554,Hank Azaria-Neil Patrick Harris-Jayma Mays-Jonathan Winters-Katy Perry-Anton Yelchin-Sofí_a Vergara-Tim Gunn-Frank Welker-Madison McKinley-Meg Phillips-Mahadeo Shivraj-Julie Chang-Mark Doherty-Minglie Chen-Sean Kenin-Victor Pagan-Adria Baratta-Paula Pizzi-Andrew Sellon-Julianna Rigoglioso-Daria Rae Figlo-Bradley Gosnell-Heidi Armbruster-Finnerty Steeves-John Speredakos-Skai Jackson-Alex Hall-Eric Redgate-Jojo Gonzalez-Scott Dillin-Tyree Michael Simpson-Sean Ringgold-Mario D'Leon-Liz Smith-Tom Colicchio-Michael Musto-Joan Rivers-Olivia Palermo-Julia Enescu-Lauren Waggoner-Mr. Krinkle-Hank-Alan Cumming-Fred Armisen-George Lopez-Kenan Thompson-Jeff Foxworthy-John Oliver-Wolfgang Puck-Gary Basaraba-Paul Reubens-B.J. Novak-Tom Kane-John Kassir-Joel McCrary-Mary McGloin,moon-magic-based on comic-blue-vortex-cat and mouse-duringcreditsstinger-live action and animation,/vRhnslP2gW0QDym7BsMeSuioUfK.jpg,/iYLimHUF0C0R61v1ofg79SUIja9.jpg,77931-6477-55301-23398-46195-5559-10527-80321-22794-137116-13053-9982-9836-172385-7484-15512-50359-8355-57800-10192-45772
254,King Kong,Adventure-Drama-Action,en,In 1933 New York an overly ambitious movie producer coerces his cast and hired ship crew to travel to mysterious Skull Island where they encounter Kong a giant ape who is immediately smitten with the leading lady.,44.817,Universal Pictures-WingNut Films-Big Primate Pictures-MFPV Film,12/12/05,207000000,562363449,187,Released,The eighth wonder of the world.,6.869,7289,Naomi Watts-Jack Black-Adrien Brody-Thomas Kretschmann-Colin Hanks-Jamie Bell-Andy Serkis-Kyle Chandler-Evan Parke-Lobo Chan-John Sumner-Craig Hall-Peter McKenzie-William Johnson-David Pittu-Mark Hadlow-Geraldine Brophy-David Dennis-Pip Mushin-Jim Knobeloch-Ric Herbert-Lee Donahue-Tom Hobbs-Tiriel Mora-Jed Brophy-John Wraight-William Wallace-Frank Edwards-Crawford Thomson-Richard Kavanagh-Stephen Hall-Joe Folau-Chic Littlewood-Samuel Taylor-Lorraine Ashbourne-Laura Surrich-Katie Jackson-Michael Lawrence-Ray Woolf-Eddie Campbell-Greg Smith-Phil Grieve-Matt Wilson-Jim McLarty-Latham Gaines-Camille Keenan-Peter Jackson-Billy Jackson,new york city-show business-movie business-exotic island-human animal relationship-great depression-giant insect-remake-prehistoric creature-dinosaur-creature-kaiju-empire state building-giant ape-woman in peril-1930s-giant gorilla,/6a2HY6UmD7XiDD3NokgaBAXEsD2.jpg,/14xx5Tf58mD8FRJ1B3BspiLiRxz.jpg,9738-390430-1593-74-2059-1979-1487-435-1734-559-2048-8960-331-1927-950-61791-9502-6479-558-330
49013,Cars 2,Animation-Family-Adventure-Comedy,en,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,95.233,Walt Disney Pictures-Pixar,6/11/11,200000000,559852396,106,Released,Ka-ciao!,6,6745,Larry the Cable Guy-Owen Wilson-Michael Caine-Emily Mortimer-John Turturro-Eddie Izzard-Thomas Kretschmann-Guido Quaroni-Joe Mantegna-Peter Jacobson-Bruce Campbell-Tony Shalhoub-Darrell Waltrip-Brent Musburger-Jason Isaacs-David Hobbs-Stanley Townsend-Lloyd Sherr-Paul Dooley-Michel Michelis-Sig Hansen-Franco Nero-Vanessa Redgrave-Bonnie Hunt-Cheech Marin-Jenifer Lewis-Michael Wallis-Katherine Helmond-John Ratzenberger-Jeff Garlin-Patrick Walker-Lewis Hamilton-Velibor Topic-John Mainieri-Brad Lewis-Richard Kind-Edie McClurg-Teresa Gallagher-Jeff Gordon-John Lasseter-Mark Winterbottom-Daisuke Tsutsumi-Fernando Alonso-Vitaly Petrov-Jan Nilsson-Memo Rojas-Jacques Villeneuve-Sebastian Vettel-Catherine Bolt-Jess Fulton-Sonoko Konishi-Gillian Bolt,car race-sequel-anthropomorphism-best friend-duringcreditsstinger,/okIz1HyxeVOMzYwwHUjH2pHi74I.jpg,/robYRZk9LxJTwD7GlZCginji5k.jpg,920-260514-10193-863-62211-2062-862-12-9806-585-9487-10527-80321-62177-8355-14160-49444-950-9502-13053-46195
417859,Puss in Boots,Action-Animation-Adventure-Comedy-Family,en,Long before he even met Shrek the notorious fighter lover and outlaw Puss in Boots becomes a hero when he sets off on an adventure with the tough and street smart Kitty Softpaws and the mastermind Humpty Dumpty to save his town. This is the true story of The Cat The Myth The Legend... The Boots.,129.022,DreamWorks Animation,10/27/11,130000000,554987477,90,Released,Live for danger. Fight for justice. Pray for mercy.,6.521,3204,Antonio Banderas-Salma Hayek-Zach Galifianakis-Billy Bob Thornton-Amy Sedaris-Constance Marie-Mike Mitchell-Guillermo del Toro-Conrad Vernon-Chris Miller-Rich Dietl-Ryan Crego-Tom Wheeler-Tom McGrath-Bob Joles-Latifa Ouaou-Bob Persichetti-Jessica Schulte-Nina Barry-Sergio Bruna-Rebecca Davis-Roberto Donati-Jossara Jinaro-Lara Jill Miller-Joshua Rush-Julie Wittner,rebel-small town-fairy tale-spin off-wild west-talking cat-pets,/n4UkIqNYSTr4DPoHCVfLrL8mbre.jpg,/eSdpZZQubPSZ47qppFfUPbKsWlw.jpg,83201-810-899579-10192-315162-809-10527-80321-41513-65714-49444-5559-172385-15512-46195-11619-22794-632065-12222-13053-737853
381890,The Mermaid,Comedy-Fantasy-Romance,zh,A playboy business tycoon Liu Xuan purchases the Green Gulf a wildlife reserve for a sea reclamation project and uses sonar technology to get rid of the sea life in the area. Unknown to him the Green Gulf is the home of merpeople and the sonar has caused many of them to succumb to illness or die. Xuan's business ventures in the area are threatened when he crosses paths with the mermaid Shan who is sent to avenge her people.,22.619,China Film Group-Edko Films Ltd.,2/8/16,60720000,553810228,93,Released,"Half Fish, Half Human, 100% Assassin",6.4,285,Lin Yun-Deng Chao-Kitty Zhang-Show Lo-Tsui Hark-Wen Zhang-Kris Wu-Lee Sheung-Ching-Lu Zhengyu-Chiu Chi-Ling-Mei'e Zhang-Gao Shuang-Linah Matsuoka-Barbie Liu-Xu Zhenzhen-Luo Hong Ming-Kong Lian-Shun-Tenky Tin Kai-Man-Wilson Chin-Lam Tze-chung-Zheng Jifeng-Fan Shu-Zhen-Ivan Kotik-Pierre Bourdaud-Yang Neng-Sun Jialing-Li Ye-Qing-Kabby Hui-Zeng Yilian-Zhou Shuai,mermaid,/8YVB8VxQqx3J1FtOVvoHybBKNPS.jpg,/gSz01IaN06BrCMFwCbUeBPh9X1q.jpg,9470-11770-140300-269149-396535-259316-49519-177572-128-10681-297761-82702-328387-8392-87827-321612-293660-264660-22-14160-271110
95,Armageddon,Action-Thriller-Science Fiction-Adventure,en,When an asteroid threatens to collide with Earth NASA honcho Dan Truman determines the only way to stop it is to drill into its surface and detonate a nuclear bomb. This leads him to renowned driller Harry Stamper who agrees to helm the dangerous space mission provided he can bring along his own hotshot crew. Among them is the cocksure A.J. who Harry thinks isn't good enough for his daughter until the mission proves otherwise.,45.61,Jerry Bruckheimer Films-Touchstone Pictures-Valhalla Motion Pictures,7/1/98,140000000,553799566,151,Released,The Earth's Darkest Day Will Be Man's Finest Hour,6.8,7004,Bruce Willis-Billy Bob Thornton-Ben Affleck-Liv Tyler-Will Patton-Steve Buscemi-William Fichtner-Owen Wilson-Michael Clarke Duncan-Peter Stormare-Ken Hudson Campbell-Jessica Steen-Keith David-Chris Ellis-Jason Isaacs-Grayson McCouch-Clark Heathcliffe Brolly-Marshall R. Teague-Anthony Guidera-Greg Collins-J. Patrick McCormack-Ian Quinn-Christopher J. Worret-Adam Smith-John Mahon-Grace Zabriskie-K.C. Leomiti-Eddie Griffin-Deborah Nishimura-Albert Wong-Jim Ishida-Stanley Anderson-James Harper-Ellen Cleghorne-Udo Kier-John Aylward-Mark Curry-Seiko Matsuda-Harry Humphries-Dyllan Christopher-Judith Hoag-Sage Allen-Steven Ford-Christian Clemenson-Andy Ryan-Duke Valenti-Michael Taliferro-Billy Devlin-Kathleen Matthews-J.C. Hayward-Andrew Glassman-Shawnee Smith-Dwight Hicks-Odile Corso-Vic Manni-Jim Maniaci-Layla Roberts-Joe Allen-Bodhi Elfman-Alexander Johnson-Kathy Neff-Victor Vinson-Joseph Patrick Kelly-Peter White-Rudy Mettia-Frank Van Keeken-Frederick Weller-Jeff Austin-Googy Gress-Matt Malloy-H. Richard Greene-Brian Brophy-Peter Murnik-Brian Hayes Currie-Andy Milder-Michael Kaplan-Patrick Richwood-Brian Mulligan-John H. Johnson-Charles Stewart-Scarlet Forge-Michael Tuck-Patrick Lander-Anne VaríÂze-Fritz Mashimo-Dina Morrone-Ruben Olague-Wolfgang Muser-Jim Fitzpatrick-Franky-Charlton Heston-Michael Bay-Lawrence Tierney-Mark Boone Junior,saving the world-paris france-moon-washington dc usa-loss of loved one-cataclysm-asteroid-self sacrifice-nasa-space marine-u.s. air force-race against time-natural disaster-daughter-space-end of the world-disaster-wedding-astronaut-duringcreditsstinger-disaster movie-heroic mission-space centre-daring rescues,/eTM3qtGhDU8cvjpoa6KEt5E2auU.jpg,/sODk4VuMTt8S56zYFOr1Kx8BFqu.jpg,602-128242-215676-1572-564-621875-185605-398397-607-1573-954-197-9679-1571-1701-18-1734-2048-605-608-604
435,The Day After Tomorrow,Action-Adventure-Science Fiction-Thriller,en,After years of increases in the greenhouse effect  havoc is wreaked globally in the form of catastrophic hurricanes tornadoes tidal waves floods and the beginning of a new Ice Age. Paleoclimatologist Jack Hall tries to warn the world while also shepherding to safety his son trapped in New York after the city is overwhelmed by the start of the new big freeze.,38.677,The Mark Gordon Company-Centropolis Entertainment-20th Century Fox-Lionsgate,5/26/04,125000000,552639571,124,Released,Where will you be?,6.516,7554,Dennis Quaid-Jake Gyllenhaal-Emmy Rossum-Dash Mihok-Jay O. Sanders-Sela Ward-Austin Nichols-Arjay Smith-Tamlyn Tomita-Sasha Roiz-Ian Holm-Richard McMillan-Nassim Sharara-Carl Alacchi-Kenneth Welsh-Michel 'Gish' Abou-Samah-Kenneth Moskow-Glenn Plummer-Adrian Lester-Nestor Serrano-John Maclaren-Richard Zeman-Perry King-Mimi Kuzyk-Vitali Makarov-Russell Yuen-Chris Britton-Christian Tessier-Rick Hoffman-Alan Fawcett-Sheila McCarthy-Amy Sloan-Karen Glave-Joe Cobden-Caroline Keenan-Matt Adler-Nobuya Shimamoto-Robin Wilcock,government-saving the world-cataclysm-library-climate-climate change-greenhouse effect-tornado-twister-hurricane-hail-temperature drop-ice age-polar zone-meteorology-gulfstream-barrier ice-ice melting-third world-exodus-evacuation-natural disaster-disaster-snow-los angeles california-antarctica-scientist-cell phone-environmental-doomsday-disaster movie-helicopter crash,/kNKy8eJemg6sCAMBgh4xrD0lleX.jpg,/fXJhA3pjLMDkHPgZ2GVhRDXA5M3.jpg,74-602-14161-9738-95-8960-2048-2059-1593-608-254-9543-1979-1734-331-1858-330-7131-8373-652-6637
72105,Ted,Comedy-Fantasy,en,John Bennett a man whose childhood wish of bringing his teddy bear to life came true now must decide between keeping the relationship with the bear or his girlfriend Lori.,63.412,Universal Pictures-MRC-Fuzzy Door Productions-Bluegrass Films-Smart Entertainment,6/29/12,50000000,549368315,107,Released,Ted is coming.,6.392,11089,Mark Wahlberg-Mila Kunis-Seth MacFarlane-Joel McHale-Giovanni Ribisi-Patrick Warburton-Matt Walsh-Jessica Barth-Aedin Mincks-Bill Smitrovich-Patrick Stewart-Norah Jones-Sam J. Jones-Tom Skerritt-Bretton Manley-Ralph Garman-Alex Borstein-John Viener-Laura Vandervoort-Robert Wu-Ginger Gonzaga-Jessica Stroup-Melissa Ordway-Max Harris-Zane Cowans-T.J. Hourigan-Owen Clarke-Kristina Ellery-Katelyn Lorren-Chanty Sok-Sarah Fischer-Cassie Djerf-Joe Siriani-Pat Shea-Josh Duvendeck-Chris Cox-Henry Penzi-Tania Cabrera-Colton Shires-Viera Andrea Moya-Heajee Kim-Lydia Hannibal-Shawn Thornton-Eric Weinstein-Danny Smith-Mike Nikitas-Robin Hamilton-Mike Henry-Johnny Lee Davenport-Chris Everett-Tara Strong-Ted Danson-Ryan Reynolds-Olivia Jordan-Alexandra Creteau-Emmalyn Anderson-John Franchi-Ronald Boone-Paul Campbell,dream-friendship-love-buddy-teddy bear-toy comes to life-wishes come true,/osJNr64CNyGhCzdlg6oHt3a6vNA.jpg,/wS9TiAS1WckeTS2IrFg5dRN9WQD.jpg,214756-45243-18785-109439-64688-41154-425-953-23483-310-20352-6479-1593-607-14161-10193-1865-585-12-71552-10528
955,Mission: Impossible II,Adventure-Action-Thriller,en,With computer genius Luther Stickell at his side and a beautiful thief on his mind agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission should Hunt choose to accept it plunges him into the center of an international crisis of terrifying magnitude.,36.281,Paramount-Cruise/Wagner Productions,5/24/00,125000000,546400000,123,Released,Expect the impossible again.,6.1,6252,Tom Cruise-Dougray Scott-Thandiwe Newton-Ving Rhames-Richard Roxburgh-John Polson-Brendan Gleeson-Rade æerbed_ija-William Mapother-Dominic Purcell-Mathew Wilkinson-Nicholas Bell-Cristina Brogeras-Kee Chan-Kim Fleming-Alan Lovell-Dan Luxton-Christian Manon-Karl McMillan-Lester Morris-Kelly Ons-Nicholas Papademetriou-Brett Partridge-Candice Partridge-Natalie Reis-Daniel Roberts-Adriana Rodrí_guez-Sandra Rodrí_guez-Nada Rogic-Antonio Vargas-Anthony Hopkins-Alison Araya-Rebecca Barratt-Douglas Bunn-Caine-Fred Chen-Mark Connolly-Ryder Davis-Alan Hennessy-Patrick Marber-William Morts-Tory Mussett-Paul Roget-Shant Sarkissian-Darren Dupree Washington,dying and death-island-cia-helicopter-computer-spain-undercover-skyscraper-secret mission-spy-secret identity-ex-lover-secret agent-duel-lethal virus-rescue team-agent-research laboratory,/1VMWLpk9VXyYcEZ8w3uUhp0OF1v.jpg,/24DZfupDlhXeTchmcOkoGRhP5Vg.jpg,956-954-56292-177677-353081-2501-10764-2502-1571-296-180-1131409-1572-1573-217-36557-605-608-2503-36669-298
246655,X-Men: Apocalypse,Action-Adventure-Science Fiction-Fantasy,en,After the re-emergence of the world's first mutant world-destroyer Apocalypse the X-Men must unite to defeat his extinction level plan.,49.061,The Donners' Company-Bad Hat Harry Productions-Genre Films-Hutch Parker Entertainment-20th Century Fox,5/18/16,178000000,543934787,144,Released,Only the strong will survive.,6.514,11989,James McAvoy-Jennifer Lawrence-Michael Fassbender-Oscar Isaac-Nicholas Hoult-Rose Byrne-Tye Sheridan-Sophie Turner-Evan Peters-Olivia Munn-Kodi Smit-McPhee-Alexandra Shipp-Lucas Till-Josh Helman-Ben Hardy-Lana Condor-Warren Scherer-Rochelle Okoye-Monique Ganderton-Fraser Aitcheson-Abdulla Hamam-Hesham Hammoud-Antonio Daniel Hidalgo-Al Maini-Berdj Garabedian-Ally Sheedy-Anthony Konechny-Emma Elle Paterson-Manuel Sinor-Gustave Ouimet-Lukas Penar-Ryan Hollyman-Joanne Boland-Nabeel El Khafif-Manuel Tadros-Abanoub Andraous-Aladeen Tawfeek-Carolina Bartczak-T. J. McGibbon-Davide Chiazzese-Sebastian Naskrent-Boris Sichon-Martin Skorek-Kamil Orzechowski-Michael Terlecki-Ahmed Osman-Ziad Ghanem-Moataz Fathi-Tí_mas Lemarquis-James Loye-Zehra Leverman-Herb Luft-Stan Lee-Joan Lee-Stephen Bogaert-John Bourgeois-Conrad Coates-Dan Lett-Adrian G. Griffiths-Shawn Campbell-Joe Cobden-Henry Hallowell-Danielle Dury-Naomi Frenette-Aj Risi-Raphaí‚l Dury-Ilan Rosenberg-Erika Heather Mergl-Tauntaun-Mary-Piper Gaudet-Josh Madryga-Scott Cook-Allen Keng-Tally Rodin-Francis Limoges-Tsu-Ching Yu-Karl Walcott-Desmond Campbell-Ian Geldart-John Ottman-Linda Joyce Nourse-Zeljko Ivanek-Christopher B. MacCabe-Chris Cavener-Ronald Tremblay-Joseph Bellerose-Philippe Hartmann-Sebastien R. Teller-Alexander Peganov-Simon Therrien-Patrice Martre-James Malloch-Vladimir Alexis-Jason Deline-Hugh Jackman,hero-mutant-superhero-based on comic-superhuman-super power-superhero team-world domination-aftercreditsstinger-1980s,/lRxsDK4exeEgKoXqI4zdr0Vl0yk.jpg,/2ex2beZ4ssMeOduLD0ILzXKCiep.jpg,468015-803843-758982-477295-600360-750741-127585-919459-107488-56497-49538-14655-44090-36658-36668-271110-36657-2080-209112-38842-3693
150689,Cinderella,Romance-Fantasy-Family-Drama,en,When her father unexpectedly passes away young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope Ella's fortunes begin to change after meeting a dashing stranger in the woods.,75.014,Walt Disney Pictures-Genre Films-Beagle Pug Films-Allison Shearmur Productions,3/12/15,95000000,543514353,105,Released,Midnight is just the beginning.,6.8,6487,Lily James-Cate Blanchett-Richard Madden-Stellan Skarsgí«rd-Holliday Grainger-Sophie McShera-Derek Jacobi-Helena Bonham Carter-Nonso Anozie-Ben Chaplin-Hayley Atwell-Richard McCabe-Rob Brydon-Jana Pí©rez-Alex MacQueen-Tom Edden-Gareth Mason-Paul Hunter-Eloise Webb-Joshua McGuire-Matthew Steer-Mimi Ndiweni-Laura Elsworthy-Ella Smith-Ann Davies-Gerard Horan-Katie West-Daniel Tuite-Anjana Vasan-Stuart Neal-Tomiwa Edun-Joseph Kloska-Andy Apollo-Craig Mather-Jonny Owen-Last-Nari Blair-Mangat-Michael Jenn-Josh O'Connor-Elina Alminas-Janet Dawe-Robert J. Fraser-Alex Gillison-Rajesh Kalhan-Joe Kennard-Joí£o Costa Menezes-Gino Picciano-Julian Seager-Sarah Sharman-Zizi Strallen-Tom Swacha,magic-prince-fairy tale-kingdom-royalty-orphan-lost shoe-evil stepmother-based on fairy tale-retelling-live action and animation-live action remake,/ryKwNlAfDXu0do6SX9h4G9Si1kG.jpg,/q7vmCCmyiHnuKGMzHZlr0fD44b9.jpg,102651-11224-321612-109445-224141-222935-262500-4523-62764-10020-8966-58595-12155-286565-216015-38757-157350-50620-150540-18239-131631
190859,American Sniper,War-Action,en,U.S. Navy SEAL Chris Kyle takes his sole missionäóîprotect his comradesäóîto heart and becomes one of the most lethal snipers in American history. His pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. Despite grave danger and his struggle to be a good husband and father to his family back in the States Kyle serves four tours of duty in Iraq. However when he finally returns home he finds that he cannot leave the war behind.,90.64,Village Roadshow Pictures-Malpaso Productions-Warner Bros. Pictures-Mad Chance-RatPac Entertainment-22 & Indiana Pictures,12/25/14,58800000,542307423,133,Released,The most lethal sniper in U.S. history.,7.434,11667,Bradley Cooper-Sienna Miller-Kyle Gallner-Cole Konis-Ben Reed-Elise Robertson-Keir O'Donnell-Luke Sunshine-Kevin Lacz-Troy Vincent-Brandon Salgado Telis-Chance Kelly-Marnette Patterson-Billy Miller-Leonard Roberts-Reynaldo Gallegos-Jake McDorman-Cory Hardrict-Eric Ladin-Brando Eaton-James Ryen-Luke Grimes-Sammy Sheik-Evan Gamble-Tim Griffin-Brian Hallisay-Navid Negahban-Fehd Benchemsi-Eric Close-Zack Duhame-Mido Hamada-Kathe Mazur-Sam Jaeger-Assaf Cohen-Fahim Fazli-Hector Bucio-Jonathan Groff-Melissa Hayden-Pamela Denise Weaver-James D. Dever-Owain Yeoman-Greg Duke-Max Charles-Robert Clotworthy-Anthony Jennings-Vincent Selhorst-Jones-Emerson Brooks-E.R. Ruiz-Amber Alexander-Jason Hall-Jason Walsh-Jonathan Kowalsky-Shane Habberstad-Kevin Ryan-Benjamin Mathes-Luis Jose Lopez-Had Mhidi Senhaji-Ryan Sadaghiani-Ayman Samman-Salah Salea-Aidan McGraw-Ferguson Reid-Mark Thomason-Amie Farrell-Quay Terry-Tami Goveia-Leon Farmer-Paul Meixner-Victoria Reina Sigloch-Joel Lambert-Tony Nevada-Brett Edwards-Nick Salter-Ricky Ryba-Jet Jurgensmeyer-Madeleine McGraw-Elizabeth Schmidt-Bryan Anderson-Jacob Schick-Wade White-Clint Eastwood-Erik Audí©,based on novel or book-sniper-biography-iraq-u.s. navy seal-iraq war-u.s. soldier-u.s. marine-pack-guns,/vJgtfUmZE5i4L12sOryAPuBa04K.jpg,/smAnf46gZL1jXuP9nZvkM3Uynav.jpg,228150-205596-106646-168259-207703-13223-6479-281957-260346-240832-857-1271-137113-18785-194662-193756-266856-49047-119450-16869-228967
953,Madagascar,Family-Animation-Adventure-Comedy,en,Alex the lion is the king of the urban jungle the main attraction at New York's Central Park Zoo. He and his best friendsäóîMarty the zebra Melman the giraffe and Gloria the hippoäóîhave spent their whole lives in blissful captivity before an admiring public and with regular meals provided for them. Not content to leave well enough alone Marty lets his curiosity get the better of him and makes his escapeäóîwith the help of some prodigious penguinsäóîto explore the world.,76.281,DreamWorks Pictures-Pacific Data Images-DreamWorks Animation,5/25/05,75000000,542063846,86,Released,Someoneäó»s got a zoo loose.,6.882,9680,Ben Stiller-Chris Rock-David Schwimmer-Jada Pinkett Smith-Sacha Baron Cohen-Cedric the Entertainer-Andy Richter-Tom McGrath-Christopher Knights-Chris Miller-Conrad Vernon-Eric Darnell-David Cowgill-Elisa Gabrielli-Stephen Apostolina-Devika Parikh-David P. Smith-Cody Cameron-Bob Saget-Jeffrey Katzenberg,africa-island-lion-zoo-hippopotamus-giraffe-penguin-madagascar-friendship-cartoon-zebra-slapstick comedy-escape-animal-lemur-escaped animal-talking animals,/uHkmbxb70IQhV4q94MiBe9dqVqv.jpg,/8NCftAWfkETwrbf7QwEaDH1xpus.jpg,10527-80321-425-950-9502-809-8355-810-808-57800-920-10192-585-12-38757-49444-46195-2062-20352-13053-8587
62177,Brave,Animation-Adventure-Comedy-Family-Action-Fantasy,en,Brave is set in the mystical Scottish Highlands where Mí©rida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer Mí©rida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right Mí©rida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mí©ridaäó»s quest äóî and serving as comic relief äóî are the kingdomäó»s three lords: the enormous Lord MacGuffin the surly Lord Macintosh and the disagreeable Lord Dingwall.,66.581,Walt Disney Pictures-Pixar,6/21/12,185000000,538983207,93,Released,Change your fate.,7.006,12175,Kelly Macdonald-Billy Connolly-Emma Thompson-Julie Walters-Robbie Coltrane-Kevin McKidd-Craig Ferguson-Sally Kinghorn-Eilidh Fraser-Peigi Barker-Steven Cree-Steve Purcell-Callum O'Neill-Patrick Doyle-John Ratzenberger,scotland-rebel-bravery-kingdom-archer-wish-bear-scot-rebellious daughter-turns into animal-archery-ruins-aftercreditsstinger-peace offering-woman director-quest,/1XAuDtMWpL0sYSFK0R6EZate2Ux.jpg,/qx9ts2hBYJrkIQxhryitxnLlm2u.jpg,585-62211-38757-2062-12-14160-10193-82690-109445-920-9806-10681-862-20352-863-10191-49013-150540-9487-57800-808
1891,The Empire Strikes Back,Adventure-Action-Science Fiction,en,The epic saga continues as Luke Skywalker in hopes of defeating the evil Galactic Empire learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile rebel leader Princess Leia cocky Han Solo Chewbacca and droids C-3PO and R2-D2 are thrown into various stages of capture betrayal and despair.,40.14,Lucasfilm Ltd.,5/20/80,18000000,538400000,124,Released,The Star Wars saga continues.,8.392,16144,Mark Hamill-Harrison Ford-Carrie Fisher-Billy Dee Williams-Anthony Daniels-David Prowse-Peter Mayhew-Kenny Baker-Frank Oz-Alec Guinness-Jeremy Bulloch-Jason Wingreen-John Hollis-Jack Purvis-Des Webb-Kathryn Mullen-Marjorie Eaton-Clive Revill-Kenneth Colley-Julian Glover-Michael Sheard-Michael Culver-John Dicks-Milton Johns-Mark Jones-Oliver Maguire-Robin Scobey-Bruce Boa-Christopher Malcolm-Denis Lawson-Richard Oldfield-John Morton-Ian Liston-John Ratzenberger-Jack McKenzie-Jerry Harte-Norman Chancer-Norwich Duff-Ray Hassett-Brigitte Kahn-Burnell Tucker-Bob Anderson-Lightning Bear-Richard Bonehill-John Cannon-Mark Capri-Martin Dew-Peter Diamond-Stuart Fell-Doug Robinson-Tony Smart-Alan Harris-James Earl Jones-Mac McDonald-Ralph McQuarrie-Ralph Morse-Terry Richards-Treat Williams-Shaun Curry-Alan Austen-Jim Dowdall-Tom Egeland-Alan Flyng-Trevor Butterfield-Mercedes Burleigh-Jane Busby-Maurice Bush-Tony Clarkin-Mike Edmonds-Walter Henry-Paul Jerricho-Joe Johnston-Steven Meek-Peter Roy-Stephanie English-Michael Leader-Egbert Sen-Elaine Baker,rebellion-android-spacecraft-asteroid-rebel-space battle-snowstorm-space colony-swamp-space opera-artic,/nNAeTmF4CtdSgMDplXTDPOpYzsX.jpg,/aJCtkxLLzkk1pECehVjKHA2lBgw.jpg,11-1892-1894-1893-1895-140607-121-120-85-122-330459-105-181808-89-155-603-280-87-348-272-218
